Date,Matchday,Home Team,Away Team
08.-11/10/2024,10,VfB Stuttgart,Eintracht Frankfurt
08.-11/10/2024,10,RB Leipzig,Borussia Mönchengladbach
08.-11/10/2024,10,1. FC Heidenheim 1846,VfL Wolfsburg
08.-11/10/2024,10,SV Werder Bremen,Holstein Kiel
08.-11/10/2024,10,FC Augsburg,TSG Hoffenheim
08.-11/10/2024,10,1. FSV Mainz 05,Borussia Dortmund
08.-11/10/2024,10,1. FC Union Berlin,Sport-Club Freiburg
08.-11/10/2024,10,VfL Bochum 1848,Bayer 04 Leverkusen
08.-11/10/2024,10,FC St. Pauli,FC Bayern München
